Id,SalePrice
1578,175285.29411764705
1579,141152.0
1580,196971.77272727274
1581,140508.33333333334
1582,119509.44230769231
1583,328600.0
1584,218127.22222222222
1585,141152.0
1586,86600.57894736843
1587,88106.80952380953
1588,143330.5306122449
1589,86600.57894736843
1590,143330.5306122449
1591,119509.44230769231
1592,163563.63636363635
1593,113067.06666666667
1594,127300.0
1595,127300.0
1596,246983.33333333334
1597,192175.0
1598,171750.1
1599,181625.0
1600,181625.0
1601,86600.57894736843
1602,88106.80952380953
1603,66700.0
1604,265564.1111111111
1605,234181.66666666666
1606,163563.63636363635
1607,178183.85714285713
1608,215455.57142857142
1609,196971.77272727274
1610,149421.5
1611,125611.23076923077
1612,149421.5
1613,180036.25
1614,117181.81818181818
1615,66700.0
1616,66700.0
1617,86600.57894736843
1618,119509.44230769231
1619,119509.44230769231
1620,122732.2
1621,114831.5
1622,137718.18181818182
1623,306263.63636363635
1624,233173.07692307694
1625,141152.0
1626,175800.0
1627,175285.29411764705
1628,236750.0
1629,171750.1
1630,236750.0
1631,196825.0
1632,242291.875
1633,156022.9090909091
1634,175285.29411764705
1635,175285.29411764705
1636,163563.63636363635
1637,178055.55555555556
1638,218127.22222222222
1639,175285.29411764705
1640,246983.33333333334
1641,175285.29411764705
1642,230147.25
1643,196825.0
1644,196825.0
1645,178055.55555555556
1646,163563.63636363635
1647,164987.5
1648,125611.23076923077
1649,140508.33333333334
1650,141152.0
1651,119509.44230769231
1652,88106.80952380953
1653,88106.80952380953
1654,161642.5
1655,156022.9090909091
1656,161642.5
1657,161642.5
1658,161642.5
1659,139440.0
1660,143330.5306122449
1661,531983.6
1662,438248.5
1663,326299.0
1664,438248.5
1665,326299.0
1666,306263.63636363635
1667,236750.0
1668,326299.0
1669,326299.0
1670,326299.0
1671,304734.0
1672,438248.5
1673,301624.4166666667
1674,196825.0
1675,180036.25
1676,180036.25
1677,215455.57142857142
1678,438248.5
1679,328600.0
1680,284999.125
1681,284999.125
1682,306263.63636363635
1683,192656.93333333332
1684,180348.23529411765
1685,175285.29411764705
1686,171750.1
1687,156022.9090909091
1688,180348.23529411765
1689,180348.23529411765
1690,180348.23529411765
1691,180348.23529411765
1692,236750.0
1693,156022.9090909091
1694,175285.29411764705
1695,156022.9090909091
1696,246983.33333333334
1697,156022.9090909091
1698,328600.0
1699,328600.0
1700,218127.22222222222
1701,236750.0
1702,264653.1818181818
1703,264653.1818181818
1704,306263.63636363635
1705,242291.875
1706,438248.5
1707,192656.93333333332
1708,192656.93333333332
1709,326299.0
1710,196825.0
1711,264653.1818181818
1712,196825.0
1713,231288.0
1714,231288.0
1715,196971.77272727274
1716,196971.77272727274
1717,180348.23529411765
1718,125611.23076923077
1719,198900.9090909091
1720,264653.1818181818
1721,196971.77272727274
1722,125611.23076923077
1723,180036.25
1724,192656.93333333332
1725,246983.33333333334
1726,175800.0
1727,163563.63636363635
1728,180348.23529411765
1729,175285.29411764705
1730,178183.85714285713
1731,119509.44230769231
1732,141152.0
1733,141152.0
1734,140508.33333333334
1735,132240.9090909091
1736,119509.44230769231
1737,328600.0
1738,218625.0
1739,261629.45454545456
1740,175800.0
1741,143330.5306122449
1742,175285.29411764705
1743,171750.1
1744,306263.63636363635
1745,198900.9090909091
1746,236750.0
1747,218127.22222222222
1748,199062.5
1749,163563.63636363635
1750,159916.66666666666
1751,246983.33333333334
1752,132240.9090909091
1753,149421.5
1754,218127.22222222222
1755,163563.63636363635
1756,132240.9090909091
1757,119509.44230769231
1758,143330.5306122449
1759,149686.66666666666
1760,159916.66666666666
1761,159916.66666666666
1762,149686.66666666666
1763,161642.5
1764,119509.44230769231
1765,175800.0
1766,196272.72727272726
1767,196272.72727272726
1768,143330.5306122449
1769,192656.93333333332
1770,132240.9090909091
1771,143330.5306122449
1772,156915.0
1773,143330.5306122449
1774,122732.2
1775,140508.33333333334
1776,88106.80952380953
1777,120563.63636363637
1778,117181.81818181818
1779,114831.5
1780,164987.5
1781,125611.23076923077
1782,86600.57894736843
1783,133713.3
1784,86600.57894736843
1785,125611.23076923077
1786,149421.5
1787,156022.9090909091
1788,66700.0
1789,103940.0
1790,86600.57894736843
1791,178183.85714285713
1792,156915.0
1793,141152.0
1794,141152.0
1795,143330.5306122449
1796,88106.80952380953
1797,120563.63636363637
1798,140508.33333333334
1799,120563.63636363637
1800,114831.5
1801,143987.44444444444
1802,175800.0
1803,178183.85714285713
1804,141152.0
1805,132240.9090909091
1806,113067.06666666667
1807,178183.85714285713
1808,133713.3
1809,127300.0
1810,149686.66666666666
1811,143987.44444444444
1812,143987.44444444444
1813,114831.5
1814,113067.06666666667
1815,86600.57894736843
1816,103940.0
1817,149421.5
1818,127300.0
1819,98277.77777777778
1820,66700.0
1821,143987.44444444444
1822,175800.0
1823,66700.0
1824,143987.44444444444
1825,127300.0
1826,88106.80952380953
1827,113067.06666666667
1828,137718.18181818182
1829,84862.5
1830,178183.85714285713
1831,180400.0
1832,143987.44444444444
1833,169095.83333333334
1834,127300.0
1835,180400.0
1836,143987.44444444444
1837,117181.81818181818
1838,137718.18181818182
1839,86600.57894736843
1840,163563.63636363635
1841,163563.63636363635
1842,88106.80952380953
1843,140508.33333333334
1844,88106.80952380953
1845,143987.44444444444
1846,143330.5306122449
1847,143987.44444444444
1848,66700.0
1849,149421.5
1850,140508.33333333334
1851,169095.83333333334
1852,125611.23076923077
1853,140508.33333333334
1854,156022.9090909091
1855,137135.7142857143
1856,218625.0
1857,149421.5
1858,122732.2
1859,122732.2
1860,143330.5306122449
1861,122732.2
1862,246983.33333333334
1863,246983.33333333334
1864,246983.33333333334
1865,326299.0
1866,326299.0
1867,196825.0
1868,306263.63636363635
1869,196971.77272727274
1870,264653.1818181818
1871,234181.66666666666
1872,175285.29411764705
1873,218625.0
1874,141152.0
1875,215455.57142857142
1876,233173.07692307694
1877,215455.57142857142
1878,192656.93333333332
1879,132240.9090909091
1880,141152.0
1881,231288.0
1882,236750.0
1883,196971.77272727274
1884,198900.9090909091
1885,265564.1111111111
1886,306263.63636363635
1887,215455.57142857142
1888,265564.1111111111
1889,175285.29411764705
1890,143330.5306122449
1891,120563.63636363637
1892,119509.44230769231
1893,143330.5306122449
1894,143987.44444444444
1895,156915.0
1896,137135.7142857143
1897,117181.81818181818
1898,137135.7142857143
1899,125611.23076923077
1900,139440.0
1901,149686.66666666666
1902,159916.66666666666
1903,246983.33333333334
1904,143330.5306122449
1905,161642.5
1906,137718.18181818182
1907,178183.85714285713
1908,88106.80952380953
1909,137135.7142857143
1910,137135.7142857143
1911,233173.07692307694
1912,261629.45454545456
1913,149421.5
1914,86600.57894736843
1915,265564.1111111111
1916,86600.57894736843
1917,236750.0
1918,132240.9090909091
1919,143330.5306122449
1920,178055.55555555556
1921,373045.77777777775
1922,326299.0
1923,233173.07692307694
1924,231288.0
1925,218127.22222222222
1926,373045.77777777775
1927,140508.33333333334
1928,178055.55555555556
1929,120563.63636363637
1930,88106.80952380953
1931,141152.0
1932,114831.5
1933,178055.55555555556
1934,175285.29411764705
1935,175285.29411764705
1936,175285.29411764705
1937,175285.29411764705
1938,178055.55555555556
1939,242291.875
1940,181625.0
1941,175285.29411764705
1942,175285.29411764705
1943,196825.0
1944,301624.4166666667
1945,373045.77777777775
1946,161642.5
1947,284999.125
1948,175800.0
1949,231288.0
1950,196971.77272727274
1951,271410.0
1952,218625.0
1953,163563.63636363635
1954,218127.22222222222
1955,114831.5
1956,271410.0
1957,161642.5
1958,380249.3333333333
1959,122732.2
1960,119509.44230769231
1961,119509.44230769231
1962,88106.80952380953
1963,88106.80952380953
1964,114831.5
1965,161642.5
1966,156022.9090909091
1967,264653.1818181818
1968,236750.0
1969,373045.77777777775
1970,531983.6
1971,531983.6
1972,438248.5
1973,236750.0
1974,380249.3333333333
1975,438248.5
1976,265564.1111111111
1977,328600.0
1978,301624.4166666667
1979,326299.0
1980,192656.93333333332
1981,326299.0
1982,242291.875
1983,196825.0
1984,171750.1
1985,215455.57142857142
1986,215455.57142857142
1987,180348.23529411765
1988,175285.29411764705
1989,180348.23529411765
1990,218127.22222222222
1991,215455.57142857142
1992,218625.0
1993,180348.23529411765
1994,246983.33333333334
1995,180348.23529411765
1996,236750.0
1997,531983.6
1998,328600.0
1999,246983.33333333334
2000,301624.4166666667
2001,246983.33333333334
2002,231288.0
2003,196825.0
2004,242291.875
2005,242291.875
2006,196825.0
2007,264653.1818181818
2008,180348.23529411765
2009,196272.72727272726
2010,180348.23529411765
2011,125611.23076923077
2012,180348.23529411765
2013,175800.0
2014,175285.29411764705
2015,180348.23529411765
2016,196272.72727272726
2017,218625.0
2018,119509.44230769231
2019,141152.0
2020,132240.9090909091
2021,119509.44230769231
2022,161642.5
2023,178055.55555555556
2024,233173.07692307694
2025,531983.6
2026,156022.9090909091
2027,133713.3
2028,156022.9090909091
2029,175285.29411764705
2030,284999.125
2031,284999.125
2032,284999.125
2033,284999.125
2034,171750.1
2035,230147.25
2036,181625.0
2037,181625.0
2038,284999.125
2039,234181.66666666666
2040,438248.5
2041,234181.66666666666
2042,198900.9090909091
2043,161642.5
2044,161642.5
2045,231288.0
2046,122732.2
2047,178055.55555555556
2048,119509.44230769231
2049,122732.2
2050,164987.5
2051,88106.80952380953
2052,125611.23076923077
2053,143330.5306122449
2054,86600.57894736843
2055,149686.66666666666
2056,137135.7142857143
2057,140508.33333333334
2058,233173.07692307694
2059,143330.5306122449
2060,156915.0
2061,161642.5
2062,143330.5306122449
2063,88106.80952380953
2064,143330.5306122449
2065,132240.9090909091
2066,178183.85714285713
2067,143987.44444444444
2068,122732.2
2069,86600.57894736843
2070,114831.5
2071,86600.57894736843
2072,149421.5
2073,132240.9090909091
2074,192656.93333333332
2075,143330.5306122449
2076,119509.44230769231
2077,159916.66666666666
2078,140508.33333333334
2079,114831.5
2080,119509.44230769231
2081,117181.81818181818
2082,143987.44444444444
2083,149686.66666666666
2084,119509.44230769231
2085,125611.23076923077
2086,88106.80952380953
2087,133713.3
2088,98277.77777777778
2089,88106.80952380953
2090,127300.0
2091,127300.0
2092,149421.5
2093,169095.83333333334
2094,139440.0
2095,196272.72727272726
2096,88106.80952380953
2097,103940.0
2098,149686.66666666666
2099,86600.57894736843
2100,143987.44444444444
2101,122732.2
2102,139440.0
2103,103940.0
2104,149686.66666666666
2105,127300.0
2106,66700.0
2107,180400.0
2108,119509.44230769231
2109,125611.23076923077
2110,143330.5306122449
2111,139440.0
2112,137718.18181818182
2113,133713.3
2114,133713.3
2115,137718.18181818182
2116,113067.06666666667
2117,137718.18181818182
2118,137135.7142857143
2119,113067.06666666667
2120,98277.77777777778
2121,86600.57894736843
2122,86600.57894736843
2123,88106.80952380953
2124,218127.22222222222
2125,149686.66666666666
2126,175800.0
2127,169095.83333333334
2128,127300.0
2129,88106.80952380953
2130,169095.83333333334
2131,178183.85714285713
2132,113067.06666666667
2133,113067.06666666667
2134,137135.7142857143
2135,103940.0
2136,98277.77777777778
2137,140508.33333333334
2138,141152.0
2139,143330.5306122449
2140,132240.9090909091
2141,103940.0
2142,140508.33333333334
2143,143330.5306122449
2144,159916.66666666666
2145,132240.9090909091
2146,143330.5306122449
2147,149686.66666666666
2148,114831.5
2149,141152.0
2150,231288.0
2151,139440.0
2152,156915.0
2153,156915.0
2154,117181.81818181818
2155,133713.3
2156,233173.07692307694
2157,231288.0
2158,246983.33333333334
2159,218127.22222222222
2160,180348.23529411765
2161,196825.0
2162,438248.5
2163,326299.0
2164,264653.1818181818
2165,161642.5
2166,141152.0
2167,215455.57142857142
2168,233173.07692307694
2169,196971.77272727274
2170,218625.0
2171,143330.5306122449
2172,140508.33333333334
2173,178055.55555555556
2174,246983.33333333334
2175,326299.0
2176,306263.63636363635
2177,246983.33333333334
2178,264653.1818181818
2179,141152.0
2180,233173.07692307694
2181,192656.93333333332
2182,231288.0
2183,192656.93333333332
2184,143330.5306122449
2185,88106.80952380953
2186,143330.5306122449
2187,143330.5306122449
2188,175285.29411764705
2189,149421.5
2190,66700.0
2191,66700.0
2192,120563.63636363637
2193,103940.0
2194,103940.0
2195,132240.9090909091
2196,114831.5
2197,113067.06666666667
2198,139440.0
2199,178183.85714285713
2200,137135.7142857143
2201,133713.3
2202,242291.875
2203,175800.0
2204,137718.18181818182
2205,84862.5
2206,143330.5306122449
2207,196825.0
2208,246983.33333333334
2209,192175.0
2210,88106.80952380953
2211,113067.06666666667
2212,103940.0
2213,98277.77777777778
2214,137718.18181818182
2215,103940.0
2216,169095.83333333334
2217,86600.57894736843
2218,98277.77777777778
2219,66700.0
2220,66700.0
2221,265564.1111111111
2222,231288.0
2223,218127.22222222222
2224,198900.9090909091
2225,122732.2
2226,178055.55555555556
2227,171750.1
2228,264653.1818181818
2229,234181.66666666666
2230,149421.5
2231,196971.77272727274
2232,175285.29411764705
2233,163563.63636363635
2234,264653.1818181818
2235,175285.29411764705
2236,234181.66666666666
2237,380249.3333333333
2238,215455.57142857142
2239,125611.23076923077
2240,180036.25
2241,143330.5306122449
2242,141152.0
2243,137718.18181818182
2244,86600.57894736843
2245,86600.57894736843
2246,143330.5306122449
2247,103940.0
2248,119509.44230769231
2249,132240.9090909091
2250,141152.0
2251,127300.0
2252,175800.0
2253,175285.29411764705
2254,175285.29411764705
2255,175285.29411764705
2256,180348.23529411765
2257,199062.5
2258,180348.23529411765
2259,175285.29411764705
2260,125611.23076923077
2261,181625.0
2262,181625.0
2263,328600.0
2264,531983.6
2265,192175.0
2266,284999.125
2267,380249.3333333333
2268,326299.0
2269,163563.63636363635
2270,164987.5
2271,231288.0
2272,218625.0
2273,163563.63636363635
2274,163563.63636363635
2275,163563.63636363635
2276,171750.1
2277,178183.85714285713
2278,178055.55555555556
2279,119509.44230769231
2280,119509.44230769231
2281,180036.25
2282,180036.25
2283,88106.80952380953
2284,114831.5
2285,139440.0
2286,132240.9090909091
2287,326299.0
2288,264653.1818181818
2289,380249.3333333333
2290,438248.5
2291,301624.4166666667
2292,373045.77777777775
2293,438248.5
2294,531983.6
2295,438248.5
2296,301624.4166666667
2297,380249.3333333333
2298,326299.0
2299,301624.4166666667
2300,380249.3333333333
2301,264653.1818181818
2302,231288.0
2303,196825.0
2304,234181.66666666666
2305,159916.66666666666
2306,159916.66666666666
2307,180036.25
2308,181625.0
2309,284999.125
2310,196825.0
2311,215455.57142857142
2312,175800.0
2313,175285.29411764705
2314,180348.23529411765
2315,175285.29411764705
2316,175285.29411764705
2317,180036.25
2318,175285.29411764705
2319,180348.23529411765
2320,180348.23529411765
2321,265564.1111111111
2322,180348.23529411765
2323,156022.9090909091
2324,156022.9090909091
2325,231288.0
2326,156022.9090909091
2327,218127.22222222222
2328,218127.22222222222
2329,175285.29411764705
2330,175285.29411764705
2331,328600.0
2332,531983.6
2333,328600.0
2334,246983.33333333334
2335,236750.0
2336,301624.4166666667
2337,192656.93333333332
2338,265564.1111111111
2339,264653.1818181818
2340,373045.77777777775
2341,231288.0
2342,242291.875
2343,215455.57142857142
2344,261629.45454545456
2345,196825.0
2346,196825.0
2347,192656.93333333332
2348,196825.0
2349,149421.5
2350,234181.66666666666
2351,234181.66666666666
2352,264653.1818181818
2353,199062.5
2354,125611.23076923077
2355,139440.0
2356,143330.5306122449
2357,192656.93333333332
2358,233173.07692307694
2359,137135.7142857143
2360,119509.44230769231
2361,141152.0
2362,246983.33333333334
2363,141152.0
2364,141152.0
2365,181625.0
2366,181625.0
2367,181625.0
2368,215455.57142857142
2369,181625.0
2370,175285.29411764705
2371,175285.29411764705
2372,192656.93333333332
2373,236750.0
2374,328600.0
2375,242291.875
2376,271410.0
2377,328600.0
2378,125611.23076923077
2379,178183.85714285713
2380,143330.5306122449
2381,159916.66666666666
2382,164987.5
2383,231288.0
2384,218127.22222222222
2385,163563.63636363635
2386,132240.9090909091
2387,143330.5306122449
2388,114831.5
2389,140508.33333333334
2390,143330.5306122449
2391,141152.0
2392,119509.44230769231
2393,164987.5
2394,140508.33333333334
2395,233173.07692307694
2396,143330.5306122449
2397,175285.29411764705
2398,113067.06666666667
2399,66700.0
2400,66700.0
2401,103940.0
2402,125611.23076923077
2403,122732.2
2404,137135.7142857143
2405,159916.66666666666
2406,132240.9090909091
2407,132240.9090909091
2408,140508.33333333334
2409,125611.23076923077
2410,161642.5
2411,119509.44230769231
2412,156915.0
2413,125611.23076923077
2414,143330.5306122449
2415,122732.2
2416,119509.44230769231
2417,140508.33333333334
2418,119509.44230769231
2419,156915.0
2420,132240.9090909091
2421,156915.0
2422,119509.44230769231
2423,127300.0
2424,156915.0
2425,149421.5
2426,141152.0
2427,143987.44444444444
2428,139440.0
2429,119509.44230769231
2430,132240.9090909091
2431,143330.5306122449
2432,132240.9090909091
2433,143330.5306122449
2434,159916.66666666666
2435,159916.66666666666
2436,88106.80952380953
2437,119509.44230769231
2438,132240.9090909091
2439,113067.06666666667
2440,113067.06666666667
2441,117181.81818181818
2442,113067.06666666667
2443,103940.0
2444,137135.7142857143
2445,66700.0
2446,149421.5
2447,234181.66666666666
2448,169095.83333333334
2449,98277.77777777778
2450,175285.29411764705
2451,137135.7142857143
2452,180400.0
2453,86600.57894736843
2454,127300.0
2455,103940.0
2456,137718.18181818182
2457,133713.3
2458,137135.7142857143
2459,113067.06666666667
2460,175800.0
2461,114831.5
2462,143987.44444444444
2463,114831.5
2464,127300.0
2465,114831.5
2466,114831.5
2467,156022.9090909091
2468,98277.77777777778
2469,84862.5
2470,178183.85714285713
2471,261629.45454545456
2472,178183.85714285713
2473,114831.5
2474,143987.44444444444
2475,246983.33333333334
2476,114831.5
2477,132240.9090909091
2478,149686.66666666666
2479,119509.44230769231
2480,140508.33333333334
2481,140508.33333333334
2482,120563.63636363637
2483,119509.44230769231
2484,119509.44230769231
2485,119509.44230769231
2486,159916.66666666666
2487,192175.0
2488,139440.0
2489,143330.5306122449
2490,143330.5306122449
2491,86600.57894736843
2492,196272.72727272726
2493,137135.7142857143
2494,192175.0
2495,114831.5
2496,199062.5
2497,137718.18181818182
2498,119509.44230769231
2499,86600.57894736843
2500,140508.33333333334
2501,125611.23076923077
2502,137718.18181818182
2503,84862.5
2504,199062.5
2505,218127.22222222222
2506,196825.0
2507,301624.4166666667
2508,264653.1818181818
2509,231288.0
2510,196825.0
2511,196971.77272727274
2512,198900.9090909091
2513,218625.0
2514,234181.66666666666
2515,140508.33333333334
2516,133713.3
2517,119509.44230769231
2518,143330.5306122449
2519,218625.0
2520,218625.0
2521,196971.77272727274
2522,218625.0
2523,141152.0
2524,140508.33333333334
2525,141152.0
2526,140508.33333333334
2527,119509.44230769231
2528,119509.44230769231
2529,141152.0
2530,86600.57894736843
2531,231288.0
2532,230147.25
2533,198900.9090909091
2534,264653.1818181818
2535,236750.0
2536,218127.22222222222
2537,264653.1818181818
2538,196971.77272727274
2539,196971.77272727274
2540,180036.25
2541,180348.23529411765
2542,149421.5
2543,132240.9090909091
2544,143330.5306122449
2545,113067.06666666667
2546,125611.23076923077
2547,140508.33333333334
2548,122732.2
2549,178055.55555555556
2550,438248.5
2551,88106.80952380953
2552,119509.44230769231
2553,66700.0
2554,163563.63636363635
2555,103940.0
2556,120563.63636363637
2557,141152.0
2558,169095.83333333334
2559,156915.0
2560,137135.7142857143
2561,139440.0
2562,127300.0
2563,143987.44444444444
2564,139440.0
2565,137135.7142857143
2566,137718.18181818182
2567,114831.5
2568,196272.72727272726
2569,175800.0
2570,88106.80952380953
2571,149421.5
2572,181625.0
2573,231288.0
2574,301624.4166666667
2575,114831.5
2576,143987.44444444444
2577,169095.83333333334
2578,113067.06666666667
2579,86600.57894736843
2580,127300.0
2581,141152.0
2582,117181.81818181818
2583,265564.1111111111
2584,163563.63636363635
2585,178055.55555555556
2586,215455.57142857142
2587,215455.57142857142
2588,139440.0
2589,141152.0
2590,215455.57142857142
2591,199062.5
2592,231288.0
2593,242291.875
2594,196971.77272727274
2595,196825.0
2596,306263.63636363635
2597,175800.0
2598,261629.45454545456
2599,326299.0
2600,149421.5
2601,119509.44230769231
2602,86600.57894736843
2603,120563.63636363637
2604,66700.0
2605,86600.57894736843
2606,141152.0
2607,163563.63636363635
2608,192175.0
2609,178055.55555555556
2610,120563.63636363637
2611,156915.0
2612,143330.5306122449
2613,132240.9090909091
2614,119509.44230769231
2615,163563.63636363635
2616,132240.9090909091
2617,149686.66666666666
2618,175800.0
2619,198900.9090909091
2620,175285.29411764705
2621,175285.29411764705
2622,199062.5
2623,236750.0
2624,261629.45454545456
2625,236750.0
2626,163563.63636363635
2627,181625.0
2628,438248.5
2629,531983.6
2630,531983.6
2631,531983.6
2632,531983.6
2633,284999.125
2634,373045.77777777775
2635,143330.5306122449
2636,198900.9090909091
2637,171750.1
2638,261629.45454545456
2639,233173.07692307694
2640,163563.63636363635
2641,119509.44230769231
2642,175800.0
2643,88106.80952380953
2644,137135.7142857143
2645,103940.0
2646,88106.80952380953
2647,88106.80952380953
2648,141152.0
2649,137718.18181818182
2650,139440.0
2651,161642.5
2652,531983.6
2653,264653.1818181818
2654,198900.9090909091
2655,373045.77777777775
2656,531983.6
2657,284999.125
2658,236750.0
2659,301624.4166666667
2660,328600.0
2661,326299.0
2662,373045.77777777775
2663,264653.1818181818
2664,284999.125
2665,326299.0
2666,284999.125
2667,175285.29411764705
2668,180348.23529411765
2669,180036.25
2670,236750.0
2671,180348.23529411765
2672,171750.1
2673,215455.57142857142
2674,215455.57142857142
2675,171750.1
2676,180348.23529411765
2677,233173.07692307694
2678,261629.45454545456
2679,328600.0
2680,328600.0
2681,531983.6
2682,301624.4166666667
2683,531983.6
2684,380249.3333333333
2685,380249.3333333333
2686,301624.4166666667
2687,306263.63636363635
2688,234181.66666666666
2689,196825.0
2690,438248.5
2691,175800.0
2692,125611.23076923077
2693,192656.93333333332
2694,125611.23076923077
2695,180348.23529411765
2696,180348.23529411765
2697,199062.5
2698,175285.29411764705
2699,175800.0
2700,163563.63636363635
2701,114831.5
2702,119509.44230769231
2703,196272.72727272726
2704,143330.5306122449
2705,119509.44230769231
2706,119509.44230769231
2707,119509.44230769231
2708,132240.9090909091
2709,117181.81818181818
2710,132240.9090909091
2711,271410.0
2712,380249.3333333333
2713,156022.9090909091
2714,156022.9090909091
2715,175285.29411764705
2716,156022.9090909091
2717,180348.23529411765
2718,196825.0
2719,163563.63636363635
2720,215455.57142857142
2721,141152.0
2722,178055.55555555556
2723,141152.0
2724,132240.9090909091
2725,132240.9090909091
2726,143330.5306122449
2727,156915.0
2728,161642.5
2729,149686.66666666666
2730,159916.66666666666
2731,117181.81818181818
2732,140508.33333333334
2733,149686.66666666666
2734,143987.44444444444
2735,143330.5306122449
2736,143987.44444444444
2737,119509.44230769231
2738,122732.2
2739,159916.66666666666
2740,140508.33333333334
2741,143330.5306122449
2742,125611.23076923077
2743,143330.5306122449
2744,143330.5306122449
2745,132240.9090909091
2746,132240.9090909091
2747,161642.5
2748,103940.0
2749,119509.44230769231
2750,140508.33333333334
2751,132240.9090909091
2752,218127.22222222222
2753,149686.66666666666
2754,192175.0
2755,114831.5
2756,86600.57894736843
2757,86600.57894736843
2758,66700.0
2759,196272.72727272726
2760,149421.5
2761,143330.5306122449
2762,143330.5306122449
2763,233173.07692307694
2764,164987.5
2765,246983.33333333334
2766,137718.18181818182
2767,86600.57894736843
2768,143987.44444444444
2769,143330.5306122449
2770,164987.5
2771,119509.44230769231
2772,117181.81818181818
2773,149421.5
2774,156915.0
2775,156915.0
2776,175285.29411764705
2777,156022.9090909091
2778,139440.0
2779,122732.2
2780,84862.5
2781,113067.06666666667
2782,86600.57894736843
2783,114831.5
2784,141152.0
2785,149421.5
2786,66700.0
2787,114831.5
2788,86600.57894736843
2789,180400.0
2790,98277.77777777778
2791,119509.44230769231
2792,84862.5
2793,127300.0
2794,114831.5
2795,114831.5
2796,84862.5
2797,178183.85714285713
2798,149421.5
2799,133713.3
2800,88106.80952380953
2801,113067.06666666667
2802,137718.18181818182
2803,178183.85714285713
2804,149421.5
2805,103940.0
2806,84862.5
2807,139440.0
2808,141152.0
2809,119509.44230769231
2810,132240.9090909091
2811,149686.66666666666
2812,141152.0
2813,122732.2
2814,178055.55555555556
2815,84862.5
2816,218625.0
2817,119509.44230769231
2818,120563.63636363637
2819,156022.9090909091
2820,143330.5306122449
2821,88106.80952380953
2822,178183.85714285713
2823,233173.07692307694
2824,149686.66666666666
2825,149421.5
2826,140508.33333333334
2827,137718.18181818182
2828,233173.07692307694
2829,196272.72727272726
2830,198900.9090909091
2831,196971.77272727274
2832,233173.07692307694
2833,265564.1111111111
2834,198900.9090909091
2835,231288.0
2836,196971.77272727274
2837,175800.0
2838,125611.23076923077
2839,175285.29411764705
2840,215455.57142857142
2841,218625.0
2842,218625.0
2843,169095.83333333334
2844,163563.63636363635
2845,119509.44230769231
2846,230147.25
2847,233173.07692307694
2848,234181.66666666666
2849,198900.9090909091
2850,236750.0
2851,218127.22222222222
2852,218625.0
2853,218127.22222222222
2854,141152.0
2855,215455.57142857142
2856,198900.9090909091
2857,196971.77272727274
2858,215455.57142857142
2859,149686.66666666666
2860,117181.81818181818
2861,143330.5306122449
2862,196971.77272727274
2863,119509.44230769231
2864,261629.45454545456
2865,120563.63636363637
2866,139440.0
2867,86600.57894736843
2868,84862.5
2869,127300.0
2870,192175.0
2871,143987.44444444444
2872,66700.0
2873,98277.77777777778
2874,137718.18181818182
2875,114831.5
2876,139440.0
2877,169095.83333333334
2878,139440.0
